MA_diff1,MA_diff2,MACD,MACD_RATIO,MACD_TSRANK,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
6.666666667,-4.666666667,0.855684318,0.972940386,0.533333333,-1.0,3.351877895,-2.351877895,-1.178511302,0.500366536,0,1,-1
3.333333333,-1.333333333,0.7542276309999999,1.050576336,0.7333333329999999,1.0,2.947543498,-3.947543498,-1.0350983390000001,0.600351754,-1,0,-1
1.6666666669999999,1.333333333,0.898738186,1.23703046,0.8,1.0,3.151098245,-4.151098245,-1.0350983390000001,0.579293823,0,0,-1
-4.5,3.5,1.469842654,1.56922675,0.8666666670000001,2.0,4.090040278,-6.090040277999999,0.131761569,0.600260654,-1,-1,-1
-5.166666667,3.166666667,1.819857677,1.5307372780000001,0.7333333329999999,1.5,3.1845559289999996,-4.684555929,0.165950431,0.666956207,-1,-1,-1
-5.666666667,3.666666667,2.073346852,1.427236366,0.666666667,1.5,4.927688436,-6.427688436,0.0,0.625264675,-1,-1,-1
-0.333333333,11.83333333,1.960927777,1.024272371,0.333333333,-1.0,4.937557476,-3.9375574760000003,-0.43363738399999996,0.555941401,0,0,-1
-4.666666667,9.166666667000001,1.898828898,0.959504595,0.333333333,-0.5,5.057565242,-4.557565242,0.0,0.667052442,-1,-1,-1
-15.0,5.0,2.82017798,1.325063485,0.8,2.5,6.439183131,-8.939183131,1.546409902,0.666763194,-1,-1,-1
-38.5,-2.0,5.304765688,1.936312253,1.0,9.0,8.245089556,-17.24508956,2.406579727,0.777564424,-1,-1,-1
-33.5,-9.5,6.59263622,1.798335959,0.933333333,9.25,6.61251963,-15.86251963,1.478313535,0.700388221,-1,-1,-1
34.83333333,-14.83333333,1.9424762530000002,0.523327843,0.066666667,-7.5,6.991468891,0.508531109,-0.8640831840000001,0.36324125,1,1,-1
15.33333333,-10.83333333,0.071923843,0.021492927000000002,0.066666667,-14.25,7.438212687999999,6.811787312000001,-0.505986306,0.449920056,0,1,-1
24.33333333,-9.333333332999999,-1.992718915,-0.83593633,0.066666667,-17.25,7.408842865,9.841157135,-0.174314792,0.43050097600000004,0,1,-1
13.83333333,-6.333333333,-2.590456473,-3.218869288,0.066666667,-7.0,6.322647911000001,0.6773520890000001,0.079992305,0.481657506,0,1,-1
7.5,-2.0,-2.430957905,2.43108763,1.0,7.5,5.439743861,-12.93974386,0.15651128,0.502221038,0,1,-1
4.333333333,0.666666667,-1.4415229369999998,0.6752170009999999,0.333333333,2.75,4.302961065,-7.052961065,0.568626649,0.5023220970000001,0,0,-1
-10.33333333,0.333333333,0.15677132800000002,-0.098880805,0.2,4.5,4.225758737,-8.725758737,0.197955125,0.5406717870000001,0,-1,-1
-1.0,-2.0,0.609488813,-0.623601987,0.2,3.75,4.292222659,-8.042222659,-0.6601768889999999,0.514351525,0,0,-1
4.0,-2.0,0.819918886,3.720503584,1.0,-1.0,4.370826168,-3.3708261680000002,-0.681965698,0.489931732,0,0,-1
4.166666667,-1.166666667,0.7029902459999999,1.0827209340000001,0.666666667,-3.5,4.255027985,-0.755027985,0.48992756299999995,0.489931732,0,0,-1
-0.166666667,0.166666667,0.9173011520000001,1.146392936,0.8,0.0,0.48800569899999996,-0.48800569899999996,1.277323414,0.514351525,0,0,-1
-0.5,0.5,1.152806442,1.373570896,0.8666666670000001,1.5,3.892474343,-5.392474343,1.45642734,0.514351525,0,0,-1
-0.833333333,0.833333333,1.324181737,1.408509847,0.8666666670000001,1.5,4.139081783,-5.639081783,1.546409902,0.502187297,0,0,-1
-1.166666667,1.166666667,1.4433597409999999,1.326369379,0.7333333329999999,1.0,3.035515352,-4.035515352,1.464842357,0.475970255,0,0,-1
-1.5,1.5,1.5202842769999998,1.19558054,0.6,0.0,2.341745224,-2.341745224,-1.0350983390000001,0.40573538,0,-1,-1
-1.8333333330000001,1.8333333330000001,1.5632276109999999,1.1159758,0.533333333,0.0,2.108997856,-2.108997856,-1.0350983390000001,0.42459462600000003,0,-1,-1
-2.166666667,2.166666667,1.579058114,1.062607283,0.46666666700000003,0.0,1.5890535730000002,-1.5890535730000002,-1.0350983390000001,0.75105471,-1,-1,-1
-2.5,2.5,1.573465965,1.0244725140000002,0.4,0.0,0.835638861,-0.835638861,-1.778781184,0.667324265,-1,-1,-1
-2.833333333,2.333333333,1.551153416,0.9959648720000001,0.333333333,0.0,-1.2377159420000001,1.2377159420000001,-3.16227766,0.751029585,-1,-1,-1
-3.166666667,2.666666667,1.515995112,0.9739268590000001,0.26666666699999997,0.0,3.5118864480000003,-3.5118864480000003,0.0,0.6850597390000001,-1,-1,-1
-3.5,3.0,1.471173135,0.956444313,0.2,0.0,4.620486133,-4.620486133,0.0,0.6257556710000001,-1,-1,-1
-3.666666667,0.666666667,1.148445729,0.854760045,0.2,-0.25,3.593207897,-3.343207897,-3.16227766,0.563166945,0,-1,-1
1.333333333,-1.333333333,0.693046084,0.624619543,0.066666667,-0.75,4.304005965,-3.554005965,-2.276596265,0.375254011,1,0,-1
1.6666666669999999,-1.6666666669999999,0.347564421,0.388251685,0.066666667,-1.0,4.510676765,-3.510676765,-1.3577270890000002,0.375254011,1,0,-1
2.0,-2.0,0.072927057,0.107691994,0.066666667,-1.5,4.002866396,-2.502866396,-0.741768834,0.5002709089999999,0,1,-1
2.333333333,-2.333333333,-0.143075744,-0.341569425,0.066666667,-1.0,3.5712146789999997,-2.571214679,-0.237276944,0.5002709089999999,0,1,-1
2.666666667,-2.666666667,-0.310678216,-2.354394795,0.066666667,0.0,3.25395128,-3.25395128,0.237276944,0.5002709089999999,0,1,-1
3.0,-3.0,-0.43845020100000004,4.647428586,1.0,0.0,3.017579219,-3.017579219,0.741768834,0.250121892,1,1,-1
3.333333333,-3.333333333,-0.5335598739999999,1.972003584,0.933333333,0.0,2.8330657510000004,-2.8330657510000004,1.3577270890000002,0.250121892,1,1,-1
3.666666667,-2.666666667,-0.601995545,1.484385897,0.8666666670000001,0.0,2.6790759619999998,-2.6790759619999998,1.778781184,0.250121892,1,1,-1
4.0,-2.0,-0.648752887,1.2803810759999998,0.8,0.0,2.5381583169999997,-2.5381583169999997,3.16227766,0.250121892,1,1,-1
4.333333333,-1.333333333,-0.6779929379999999,1.168650522,0.7333333329999999,0.0,2.392360458,-2.392360458,0.0,0.250121892,1,1,-1
0.0,0.0,-0.298310647,0.510766124,0.333333333,1.0,1.8058204919999998,-2.805820492,3.16227766,0.5002709089999999,0,0,-1
0.0,0.0,0.014455871,-0.031374297999999995,0.2,1.5,2.023916287,-3.523916287,1.778781184,0.5002709089999999,0,0,-1
0.0,0.0,0.259336125,-0.9290626329999999,0.133333333,1.5,1.9284472609999999,-3.428447261,1.0350983390000001,0.5002709089999999,0,0,-1
-0.166666667,0.166666667,0.448238476,-8.317483965,0.066666667,1.0,1.9104502209999998,-2.910450221,0.48412291799999996,0.5002709089999999,0,0,-1
-0.333333333,0.333333333,0.591130763,2.91240292,0.933333333,0.0,3.49795305,-3.49795305,0.0,0.5002709089999999,0,0,-1
-0.666666667,0.666666667,0.6963468759999999,1.7326301709999998,0.8,0.0,4.123509809,-4.123509809,-0.48412291799999996,0.5002709089999999,0,0,-1
-1.0,1.0,0.7708455759999999,1.39348166,0.666666667,0.0,4.07714679,-4.07714679,-1.0350983390000001,0.600260044,-1,0,-1
-1.333333333,1.333333333,0.820428939,1.232989554,0.533333333,0.0,3.829051653,-3.829051653,-1.778781184,0.500325098,0,0,-1
