MA_diff1,MA_diff2,MACD,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
-25.5,16.5,2.465289344,8,8.070853957,-16.07085396,1.471346038,0.666607341,-1,-1,-1
-23.66666667,9.166666667,0.340275384,6.5,4.828674235,-11.32867424,1.280134138,0.571705626,0,-1,-1
-23,12,3.141432072,-0.75,1.778429365,-1.028429365,-1.235851089,0.667112002,-1,-1,-1
3.833333333,2.666666667,8.631445429,4.75,5.822728675,-10.57272868,0.416252106,0.692315591,-1,0,-1
-8,14.5,5.880640467,3,3.409503027,-6.409503027,0.855045129,0.625132943,-1,0,-1
-31.83333333,18.83333333,6.766686684,5.75,5.931071023,-11.68107102,0.1744032,0.643070875,-1,-1,-1
1.333333333,-4.333333333,-3.606859422,1,4.864765137,-5.864765137,-0.129097269,0.419814592,0,0,-1
-0.166666667,3.166666667,-3.055435554,-2.5,3.379589355,-0.879589355,-0.38631368,0.463912327,0,0,-1
-238.8333333,222.8333333,-21.17267108,11.5,2.470677775,-13.97067777,0.173025953,0.398112553,1,-1,-1
-10,1.5,9.181416642,1.75,3.877382211,-5.627382211,0.276532535,0.685901081,-1,-1,-1
-5.666666667,1.666666667,15.17526824,-2.75,5.514769274,-2.764769274,0.247821163,0.689346363,-1,-1,-1
-6.333333333,-1.166666667,12.20147394,1,1.81377221,-2.81377221,0.240455018,0.667610133,-1,-1,-1
2.5,1,-5.446517567,0.5,2.918012687,-3.418012687,1.052520048,0.476486126,0,0,-1
-19.16666667,9.166666667,5.767412191,1,0.146336094,-1.146336094,0.497765928,0.511007661,0,-1,-1
3.166666667,-7.666666667,-0.383974658,0.5,3.546544179,-4.046544179,0.526920657,0.500425459,0,0,-1
15.66666667,-26.66666667,-21.46529202,-9,2.48982535,6.51017465,0.844473252,0.396450263,1,1,-1
1.166666667,10.33333333,13.57900669,12.75,1.32481652,-14.07481652,0.015785349,0.432626877,0,0,-1
22.33333333,3.166666667,1.65917552,2,2.141380033,-4.141380033,-0.055647412,0.591143958,0,0,-1
35.5,-20,-47.43335905,-13.5,3.222130904,10.2778691,0.167995988,0.322427273,1,1,-1
7,3.5,-7.656071537,5.75,4.070100784,-9.820100784,-0.186084416,0.451135957,0,0,-1
-40.5,19.5,10.01571325,-0.25,3.771230902,-3.521230902,-0.15471188,0.739715867,-1,-1,-1
36.5,-8.5,-26.62815254,-4,4.617880893,-0.617880893,-0.208817319,0.430166093,0,1,-1
-184,173.5,24.08088896,-1.75,1.371827411,0.378172589,-0.325752727,0.705056308,-1,-1,-1
-14.33333333,15.33333333,-0.5632976,-2.75,2.612760433,0.137239567,-0.800473262,0.571923719,0,0,-1
-17.5,4.5,18.31362498,2.75,3.919723927,-6.669723927,0.419852138,0.730749534,-1,-1,-1
44.83333333,-61.33333333,-14.91809806,3.5,4.370311263,-7.870311263,-0.394369602,0.473792112,0,1,-1
86.33333333,-39.33333333,-10.80094366,5,2.815606129,-7.815606129,-0.069655502,0.428569536,0,1,-1
-45.5,43,18.97406009,2.75,2.331353723,-5.081353723,0.159153276,0.59344012,0,-1,-1
8.833333333,-4.833333333,-5.201337531,-0.75,5.46749412,-4.71749412,-0.338931311,0.410865022,0,1,-1
10.33333333,6.166666667,3.965333541,4.5,2.378174833,-6.878174833,0.270070191,0.661881688,-1,0,-1
7.333333333,-10.33333333,1.500917895,1.5,5.047176885,-6.547176885,-0.169272377,0.569318479,0,0,-1
-20.83333333,11.83333333,-0.70174696,2.5,2.627045865,-5.127045865,-0.551011341,0.545859049,0,-1,-1
43.66666667,-17.16666667,-4.564994039,-3.25,2.53100998,0.71899002,-0.258277639,0.437375421,0,1,-1
-10.66666667,7.666666667,8.873370531,2.5,3.974189071,-6.474189071,-1.668674685,0.72119197,-1,-1,-1
-10.66666667,9.166666667,-0.6322905,-0.5,2.797861471,-2.297861471,-1.19912951,0.500363418,0,-1,-1
-214,146.5,23.96514928,9.75,1.085477387,-10.83547739,-0.79172763,0.712097204,-1,-1,-1
-23.5,14.5,-9.118095975,3.5,4.045984036,-7.545984036,-0.01188782,0.414601725,0,-1,-1
90.16666667,-90.16666667,9.298546478,-3.25,3.403963966,-0.153963966,-1.262305969,0.527360914,0,1,-1
-88.66666667,77.16666667,-14.13252488,-37.25,7.629881466,29.62011853,-0.569043373,0.410468928,0,0,-1
-16.5,10.5,4.783324865,-7.25,-0.623662987,7.873662987,-0.317447173,0.41041264,0,-1,-1
-4.166666667,3.666666667,-3.977280789,-3.5,4.146652392,-0.646652392,-0.189426542,0.411956525,0,0,-1
-5.666666667,6.666666667,5.916752407,-1.5,2.91605054,-1.41605054,-0.125660367,0.628293561,-1,-1,-1
-11.33333333,4.833333333,7.993224428,8,6.626468954,-14.62646895,1.095241599,0.766525541,-1,0,-1
32.5,-7.5,30.24796582,11,7.529989443,-18.52998944,0.265876487,0.678923203,-1,0,-1
2.333333333,-5.333333333,0.140355628,-0.25,2.256066176,-2.006066176,-0.070440399,0.541973112,0,0,-1
2,1,2.548196587,-4,4.248413105,-0.248413105,0.769002351,0.52821112,0,0,-1
-8.833333333,12.33333333,27.96908147,-7,3.522142106,3.477857894,-0.062051564,0.647934047,-1,0,-1
2.166666667,-0.666666667,0.129041697,2.5,2.451135038,-4.951135038,0.387645245,0.533616235,0,0,-1
1.5,3,5.60812583,1.5,4.172850569,-5.672850569,0.383866601,0.490751706,0,0,-1
6.833333333,6.666666667,-9.734592054,-1.25,-0.132628692,1.382628692,0.524221896,0.393309372,1,1,-1
87.5,-106.5,10.20546645,2.5,3.634394738,-6.134394738,-1.216542705,0.567949374,0,1,-1
68.16666667,-30.66666667,9.994666167,8.5,1.462058644,-9.962058644,0.509467228,0.640008513,-1,1,-1
-24.5,18,-4.919282281,1,4.212649646,-5.212649646,-0.211798107,0.364182895,1,-1,-1
-16.83333333,3.833333333,6.393530209,2.5,3.075516227,-5.575516227,0.478381989,0.696136489,-1,-1,-1
120.5,-54.5,21.8578776,8.5,0.660439046,-9.160439046,-0.056147533,0.756781992,-1,1,-1
27.5,-11,31.97586705,12.5,8.976845626,-21.47684563,0.507004923,0.702147714,-1,0,-1
-72.16666667,35.66666667,9.012290401,-7.75,1.771493847,5.978506153,-0.629991852,0.563277658,0,-1,-1
-2.5,0.5,2.002948526,0.75,2.842843696,-3.592843696,-0.453966843,0.778003267,-1,-1,-1
-45,53.5,-3.793274024,5,1.98658387,-6.98658387,0.110193426,0.488617733,0,-1,-1
5.833333333,-5.333333333,-0.104732215,2,4.063227207,-6.063227207,0.353424124,0.54579448,0,0,-1
-2.5,-4.5,3.299771778,-3.5,1.724607766,1.775392234,1.101718939,0.46509756,0,0,-1
-1.333333333,16.33333333,4.686132091,7.25,2.238226951,-9.488226951,-0.088628216,0.470591967,0,0,-1
3,-9.5,-24.47380878,-4,2.278032276,1.721967724,-0.294602873,0.327316939,1,0,-1
-13,14.5,18.18950412,2.5,3.76872059,-6.26872059,0.238761362,0.762099412,-1,0,-1
30.66666667,-19.16666667,35.45471955,-8.25,5.939306735,2.310693265,-0.081095005,0.688833153,-1,0,-1
9.166666667,-6.166666667,-1.015993074,-0.75,3.539073645,-2.789073645,-0.790269283,0.436820227,0,1,-1
-12.5,-6.5,-7.498863153,3.5,2.229413315,-5.729413315,0.318435833,0.405202858,0,-1,-1
7.833333333,-13.83333333,-2.726283944,5,1.075864938,-6.075864938,-0.797766506,0.410149448,0,0,-1
-21.66666667,21.16666667,-2.218422374,-8.5,1.172040989,7.327959011,-0.274114852,0.571051669,0,0,-1
-6.666666667,-2.333333333,10.36643722,9,6.376748407,-15.37674841,0.821527155,0.640140098,-1,0,-1
-32.33333333,13.83333333,9.190202538,2.25,0.28961933,-2.53961933,0.311275438,0.576646726,0,-1,-1
5.833333333,3.666666667,-1.647840564,1.25,1.161101222,-2.411101222,-0.638295318,0.494172028,0,0,-1
25.66666667,-61.16666667,35.02743389,5.5,2.519712549,-8.019712549,0.164657058,0.642688441,-1,0,-1
-60.16666667,60.16666667,92.41485655,5.5,-3.43354439,-2.06645561,-0.765641034,0.635039602,-1,-1,-1
-17.33333333,9.333333333,4.5411617,2,2.952025749,-4.952025749,0.730542834,0.565846523,0,-1,-1
7.666666667,-1.666666667,6.827505463,2.5,0.25870237,-2.75870237,1.546409902,0.579200856,0,0,-1
-17.83333333,2.333333333,-2.763192786,7.75,5.643552808,-13.39355281,0.75602126,0.486885249,0,-1,-1
-11.16666667,31.66666667,37.4315039,9,4.520805062,-13.52080506,-0.640394918,0.752149014,-1,0,-1
-19.83333333,13.83333333,-0.075607208,3.5,3.208363508,-6.708363508,0.818471558,0.596832008,0,-1,-1
-85.33333333,62.33333333,0.890847502,8.25,3.103582041,-11.35358204,0.417578603,0.595224725,0,-1,-1
-3.333333333,1.333333333,0.029938047,1.5,3.570035402,-5.070035402,-0.144236696,0.531511831,0,-1,-1
-19.33333333,8.333333333,8.572308679,1,2.19221703,-3.19221703,0.664253342,0.488065943,0,0,-1
28,-22,-2.252607411,4,-0.325180336,-3.674819664,0.960697273,0.418441572,0,0,-1
17.66666667,-12.16666667,-9.764468909,0.5,1.42031791,-1.92031791,-1.360261579,0.500437714,0,0,-1
-2.5,-4,-6.309249767,0.25,3.934867739,-4.184867739,-0.846841596,0.506601275,0,0,-1
-7.333333333,1.833333333,0.994510908,3,3.690448358,-6.690448358,1.110631026,0.500368747,0,-1,-1
17.66666667,-11.16666667,-19.6267115,4.5,2.307567566,-6.807567566,0.55665574,0.464085614,0,1,-1
-11.83333333,5.833333333,1.811418755,4.75,4.816325662,-9.566325662,1.083677366,0.677515806,-1,-1,-1
44,-27.5,4.926077628,2.5,4.348131898,-6.848131898,0.335987052,0.587973243,0,1,-1
6,-6.5,-5.160621747,4.75,1.590957834,-6.340957834,0.837350036,0.553433853,0,0,-1
-21.16666667,11.66666667,7.750359595,7.5,7.415602542,-14.91560254,1.22571751,0.750147865,-1,-1,-1
7.5,-8.5,4.321817152,1.5,4.57816233,-6.07816233,0.483954496,0.653942639,-1,0,-1
0.833333333,2.666666667,4.766530244,2.5,5.240604301,-7.740604301,-0.377396107,0.714541505,-1,0,-1
12.33333333,-1.333333333,2.535367114,4.5,8.469569489,-12.96956949,2.135648519,0.846257967,-1,0,-1
-19.16666667,-16.33333333,-18.12748423,6.25,3.375083451,-9.625083451,-0.286151858,0.462510468,0,-1,-1
-14.16666667,0.666666667,12.60084422,0,5.474767576,-5.474767576,-0.341500634,0.596740675,0,-1,-1
79.16666667,-8.166666667,12.97722546,3,4.366811751,-7.366811751,-0.431726124,0.720356508,-1,1,-1
-28,-11.5,-14.2762124,-10.25,5.276888657,4.973111343,-0.564496557,0.384025486,1,0,-1
33.5,-17,1.359893223,4.25,4.802714647,-9.052714647,1.220365748,0.588369075,0,1,-1
2.333333333,14.16666667,-25.16215183,16.75,1.49388882,-18.24388882,0.225873363,0.35357097,1,0,-1
22,1.5,14.04044828,4.75,0.887365754,-5.637365754,0.463265902,0.521090819,0,1,-1
5.333333333,-23.33333333,26.80323018,5.5,3.519790111,-9.019790111,-0.272336604,0.713529445,-1,0,-1
-0.833333333,10.83333333,24.94557007,22.5,7.187689221,-29.68768922,0.90264893,0.756649917,-1,0,-1
32.83333333,-10.83333333,26.45485161,-1,1.688230193,-0.688230193,-0.682777941,0.647459724,-1,1,-1
3.666666667,7.333333333,7.566131168,2,5.769570017,-7.769570017,-0.227054712,0.700164064,-1,0,-1
63.33333333,-60.83333333,-11.12574627,14,6.426353421,-20.42635342,0.385782501,0.481651727,0,0,-1
-29.5,-7.5,-13.09317821,-3,1.724463687,1.275536313,-0.670545948,0.476103362,0,-1,-1
-16,32.5,-10.92904989,-8.75,2.359461673,6.390538327,-0.120402376,0.314470296,1,0,-1
-20.5,21.5,-3.832996067,-2,3.564851271,-1.564851271,-0.654138562,0.364037551,1,-1,-1
-1.666666667,-0.333333333,-3.041997504,1.5,3.109246873,-4.609246873,0.363616,0.444766258,0,0,-1
-8.833333333,-13.16666667,28.56721731,5,2.804908607,-7.804908607,0.951762917,0.714252515,-1,-1,-1
24.5,-19.5,12.87044591,0.75,5.001579027,-5.751579027,0.522287147,0.538228935,0,1,-1
-46.16666667,23.66666667,33.28715684,-6,3.902756653,2.097243347,-0.263773207,0.623315786,-1,-1,-1
29.66666667,-22.66666667,-6.605161558,-10,2.795139255,7.204860745,0.203951852,0.37562708,1,1,-1
-5,6.5,2.265798055,2.5,4.805072097,-7.305072097,1.554468447,0.647121499,-1,-1,-1
-3.166666667,1.166666667,3.971760813,1.5,5.558309472,-7.058309472,-0.41908593,0.600242731,-1,-1,-1
-46.83333333,21.83333333,-13.14783153,1.5,-0.888374274,-0.611625726,-0.445325046,0.403249196,0,-1,-1
15.33333333,-11.33333333,1.678857716,-2.75,2.85196554,-0.10196554,-0.417429157,0.556043161,0,1,-1
-20,2.5,-3.730971018,-1.5,2.089404573,-0.589404573,0.522376518,0.435592941,0,0,-1
58.83333333,-26.83333333,-43.70744978,6,-0.028845573,-5.971154427,-0.622271496,0.492385195,0,1,-1
12,-17.5,2.936101714,3.25,3.696176418,-6.946176418,0.007401434,0.57172968,0,0,-1
-1.166666667,1.666666667,3.890855807,2.25,5.048546958,-7.298546958,0.467011247,0.687434706,-1,0,-1
-61.5,85,-33.48741367,0.75,3.099879697,-3.849879697,-0.980055429,0.352196012,1,-1,-1
-6.833333333,11.33333333,0.82925135,-0.25,2.949442197,-2.699442197,0.029125043,0.524293592,0,0,-1
-27.5,29,-32.64514831,-4.5,3.690581571,0.809418429,0.688258237,0.351654513,1,0,-1
62.16666667,-49.16666667,0.353716604,3.25,4.796122381,-8.046122381,0.148729512,0.436598954,0,1,-1
-1.833333333,10.33333333,-11.07111781,-2,4.04190333,-2.04190333,0.367768122,0.460094007,0,0,-1
-0.666666667,15.16666667,-12.20879551,4.5,3.346377282,-7.846377282,0.439070099,0.462717615,0,0,-1
60,-39,5.420271811,5,2.091387968,-7.091387968,0.648401746,0.501091514,0,1,-1
-6,5.5,3.802585022,1.5,-0.861885372,-0.638114628,0.867935107,0.687732648,-1,-1,-1
-65.83333333,44.33333333,21.52640131,14.75,-2.429298217,-12.32070178,0.290890797,0.486233785,0,-1,-1
7.333333333,11.66666667,14.37782381,1.5,2.694454811,-4.194454811,0.242050662,0.676688694,-1,0,-1
28.33333333,-24.33333333,-16.15911762,-2.5,5.320775187,-2.820775187,0.149642322,0.333630918,1,1,-1
-43.5,25,9.894451851,6,-0.04487608,-5.95512392,1.009622274,0.593855741,0,-1,-1
-2,15,14.95940967,1.5,2.542440746,-4.042440746,-0.069047733,0.689192161,-1,0,-1
-3.666666667,-0.333333333,-2.570364709,3.25,2.066490962,-5.316490962,0.429130918,0.447765511,0,-1,-1
121.3333333,-69.83333333,11.64319694,-1.5,0.603813412,0.896186588,-0.784495149,0.458111492,0,1,-1
-0.666666667,-5.333333333,-0.863766346,0.25,3.898070138,-4.148070138,0.099922012,0.524130922,0,0,-1
-11,5,10.81320081,0.75,4.171756745,-4.921756745,-0.377720403,0.739426771,-1,0,-1
-48.33333333,36.33333333,24.05767218,3,2.622485183,-5.622485183,0.958569276,0.657590903,-1,-1,-1
19.83333333,-9.333333333,5.849929131,3.75,2.234277306,-5.984277306,0.966218882,0.666719297,-1,0,-1
-12.83333333,12.33333333,16.04231131,7,2.502857283,-9.502857283,0.672171834,0.713347752,-1,-1,-1
-11,7.5,4.677512939,3.5,4.982493191,-8.482493191,-0.094858178,0.625579311,-1,-1,-1
14.83333333,-11.33333333,4.035147669,-0.5,3.371927356,-2.871927356,-0.107883507,0.678811629,-1,1,-1
-67.16666667,30.66666667,23.98191572,6.75,2.322141997,-9.072141997,0.898078494,0.641196373,-1,-1,-1
474.6666667,-296.6666667,1.944671403,4.5,2.182483296,-6.682483296,-0.794037249,0.627079889,-1,1,-1
19.16666667,-16.66666667,5.183846734,4,3.550522216,-7.550522216,0.856570944,0.71441541,-1,0,-1
-6.666666667,2.666666667,-4.167335097,-2,4.85108528,-2.85108528,0.371836409,0.500381458,0,0,-1
63.83333333,-51.83333333,7.203622458,-1.5,4.849425105,-3.349425105,-0.087445646,0.676122437,-1,1,-1
1.833333333,-1.333333333,-8.068812423,10,4.96221866,-14.96221866,1.21028964,0.469440256,0,0,-1
59,-55,8.179450479,2,5.599317512,-7.599317512,-0.099522297,0.700312221,-1,1,-1
1.166666667,-0.166666667,0.22671351,1,2.543155418,-3.543155418,0.075969279,0.524582709,0,0,-1
-1.166666667,-7.833333333,-5.960559593,4.75,2.666140592,-7.416140592,-0.330557331,0.447791985,0,0,-1
4,-8,10.35523255,-1,5.047446614,-4.047446614,2.105241494,0.542368157,0,0,-1
12.16666667,-5.666666667,-6.694031951,-0.25,1.79407818,-1.54407818,0.079178076,0.45345107,0,0,-1
59.66666667,-48.16666667,10.07359876,7,5.968405404,-12.9684054,0.568469136,0.721095162,-1,1,-1
-37.16666667,-1.833333333,21.08466523,-9.5,4.456986119,5.043013881,-0.539913714,0.48455853,0,-1,-1
-9.666666667,-1.333333333,4.772889383,4,2.809007581,-6.809007581,1.190573112,0.657363662,-1,-1,-1
5.666666667,-2.166666667,1.548710279,2.5,2.761248868,-5.261248868,0.271668482,0.54566339,0,0,-1
-17.16666667,9.666666667,-0.6271592,4,4.367641681,-8.367641681,0.048879803,0.568380036,0,-1,-1
4.333333333,-5.333333333,-0.687461714,0.5,1.65453402,-2.15453402,-0.05467739,0.569316269,0,0,-1
6,0.5,4.898566631,4.25,1.842073194,-6.092073194,0.594985836,0.640266953,-1,0,-1
-8,7,5.632271863,-1.5,4.271836264,-2.771836264,-0.829322768,0.571839416,0,-1,-1
-13.83333333,13.83333333,8.198569307,4.25,0.456186009,-4.706186009,0.8781706,0.609303885,-1,-1,-1
-0.833333333,19.83333333,29.6160105,-12.75,3.616851218,9.133148782,-1.239378792,0.605051563,-1,0,-1
1.333333333,-3.833333333,1.6580669,3.25,2.896650498,-6.146650498,0.521656703,0.57714569,0,0,-1
-9.166666667,4.166666667,6.106758401,2,4.292710696,-6.292710696,-0.073970306,0.611099523,-1,-1,-1
-9.5,5.5,8.272833307,0.75,2.513593623,-3.263593623,-0.136709669,0.621892243,-1,-1,-1
2,-3.5,0.502853417,9.5,2.300576879,-11.80057688,-0.18951402,0.524535978,0,0,-1
-3,-11,17.74621412,-12.5,3.746028882,8.753971118,-0.300177056,0.504366231,0,0,-1
10.5,-2.5,4.303297077,3.25,8.538813825,-11.78881382,1.511964006,0.666681325,-1,0,-1
-2.333333333,2.333333333,6.000072921,1.25,1.318739042,-2.568739042,0.858908448,0.640456719,-1,0,-1
-2.333333333,-1.166666667,5.463584758,2.75,4.355061244,-7.105061244,-1.130671748,0.551513169,0,0,-1
-6.5,-5,11.85058329,2.75,0.850907592,-3.600907592,0.316590812,0.692469787,-1,0,-1
10.83333333,-16.33333333,9.130899461,3.5,4.797185461,-8.297185461,0.039540629,0.60493355,-1,0,-1
37.5,-10,7.815252242,-1.5,4.062329114,-2.562329114,-0.519615569,0.573318568,0,1,-1
27.16666667,-11.66666667,8.328301174,1.25,-3.239988758,1.989988758,0.859550147,0.640392558,-1,1,-1
4.166666667,-1.166666667,5.397025063,1.5,3.431162178,-4.931162178,-0.949801143,0.789934633,-1,0,-1
-2.666666667,1.666666667,1.039077756,0.75,3.210525228,-3.960525228,0.209425454,0.636538728,-1,0,-1
47.33333333,-23.83333333,-74.85338562,-9,-1.043202482,10.04320248,-0.074131374,0.274793392,1,1,-1
14.16666667,-7.166666667,3.760222735,0.75,6.527270174,-7.277270174,-0.070958281,0.708622672,-1,0,-1
98.16666667,-47.16666667,31.3138336,-1.25,0.630069567,0.619930433,0.785943784,0.445371854,0,1,-1
-122.6666667,82.66666667,228.6301913,-7,-0.601709232,7.601709232,0.644445317,0.920257858,-1,-1,-1
34.33333333,-5.333333333,15.58574388,1.5,1.546628554,-3.046628554,-0.011284569,0.672055573,-1,1,-1
8.166666667,4.833333333,-12.59463466,1,4.4824127,-5.4824127,1.330381697,0.333882486,1,1,-1
-6.833333333,9.833333333,22.54424887,6.5,-0.230455716,-6.269544284,0.303597007,0.618010262,-1,0,-1
-15.66666667,4.666666667,-2.715944627,-1.75,2.054770759,-0.304770759,-0.483670443,0.442875914,0,-1,-1
-14.16666667,7.166666667,21.51800847,-1,-3.410204994,4.410204994,-0.291706725,0.389341678,1,-1,-1
0.5,-0.5,7.509912224,2.5,5.352657523,-7.852657523,0.293511746,0.782473987,-1,0,-1
-3.166666667,-9.333333333,-7.856329113,-7.75,5.167253985,2.582746015,-1.04886166,0.350406417,1,0,-1
230,-231,4.12962253,-0.75,0.89957876,-0.14957876,-0.6200636,0.583753458,0,1,-1
8.333333333,-7.833333333,3.181653707,1.5,1.270961187,-2.770961187,0.877755353,0.588719708,0,0,-1
11,1.5,27.44240254,-2.5,3.352032868,-0.852032868,0.604018485,0.622873493,-1,0,-1
-4.166666667,6.666666667,1.412945803,1,3.168900971,-4.168900971,0.322013253,0.523069939,0,-1,-1
-28.83333333,12.83333333,10.42638925,6.5,7.538167768,-14.03816777,1.17691512,0.763231002,-1,-1,-1
-6.166666667,-1.833333333,4.48920945,-1.5,1.138989666,0.361010334,-0.554848364,0.558479575,0,-1,-1
11.83333333,-2.333333333,-11.54677812,-3.5,7.089635155,-3.589635155,-0.3194157,0.357575799,1,1,-1
3.833333333,-0.333333333,-10.65375635,1.5,6.381839751,-7.881839751,-0.197113317,0.429049511,0,0,-1
19.83333333,-4.833333333,-34.79022234,2,3.841430053,-5.841430053,0.409746488,0.258767411,1,0,-1
-3.833333333,2.333333333,10.06237486,-0.25,6.414992072,-6.164992072,-1.131073791,0.652553757,-1,0,-1
-6.833333333,8.333333333,5.402075109,1.25,1.510280949,-2.760280949,-0.474191068,0.636813666,-1,-1,-1
-9.5,13.5,-7.451832846,-3.5,3.291018908,0.208981092,-0.350068178,0.333800132,1,0,-1
5.666666667,-3.166666667,-1.255193026,7,1.288782181,-8.288782181,0.492557253,0.58716589,0,0,-1
18.33333333,-4.333333333,40.25353884,25.25,0.114526167,-25.36452617,0.737720898,0.677082242,-1,0,-1
30.83333333,-25.83333333,4.724602859,1.5,3.270039405,-4.770039405,0.365941777,0.470160799,0,1,-1
-15,13,7.437231838,5,0.296661678,-5.296661678,0.342326598,0.625078823,-1,-1,-1
-3.833333333,-5.166666667,-30.9236742,8.5,3.44571921,-11.94571921,0.9935303,0.289233612,1,0,-1
-2.166666667,0.666666667,-18.0819147,5,1.724774778,-6.724774778,-0.362223851,0.389351734,1,0,-1
-8.166666667,4.666666667,5.273445227,3.5,2.857238105,-6.357238105,1.62530664,0.631630009,-1,-1,-1
13,-5,-1.925814507,1,4.058164073,-5.058164073,-0.092660461,0.571747677,0,0,-1
-11.5,5.5,4.356388437,2,0.9982294,-2.9982294,0.383866601,0.611380371,-1,-1,-1
-20.83333333,7.833333333,4.574848655,1.75,6.790933971,-8.540933971,1.109114777,0.51379468,0,-1,-1
3.5,-2.5,3.85439506,2,3.436330666,-5.436330666,0.941870997,0.638994206,-1,0,-1
9.666666667,9.333333333,-0.999649503,-3,3.040188949,-0.040188949,0.71128502,0.533712242,0,0,-1
-118.5,32.5,171.4091293,97.5,4.803606154,-102.3036062,0.176410546,0.819022022,-1,0,-1
-33,25.5,20.09913611,6.75,-0.733791024,-6.016208976,0.02014768,0.520513211,0,-1,-1
8.833333333,-14.83333333,-3.759413012,11.5,4.214760791,-15.71476079,0.522305027,0.511327969,0,0,-1
14.33333333,-5.833333333,2.526542973,1.75,2.887936063,-4.637936063,0.389987479,0.552622507,0,0,-1
39.16666667,-33.16666667,32.36680739,18.5,7.600011496,-26.1000115,0.708110423,0.77513745,-1,0,-1
-5.666666667,-25.83333333,-22.22597266,6,4.699161234,-10.69916123,-0.001484141,0.529197073,0,0,-1
-12.16666667,9.166666667,-5.137342242,7.5,2.05601492,-9.55601492,1.018341426,0.553840681,0,-1,-1
15,-12.5,9.858406632,-2,2.50948309,-0.50948309,-0.282102529,0.594492178,0,1,-1
16.16666667,-18.16666667,7.975177214,1.75,1.090741787,-2.840741787,-0.353424124,0.574588804,0,1,-1
-11.5,7.5,-2.284388962,3,3.336536412,-6.336536412,0.233495971,0.433375459,0,-1,-1
39.33333333,-36.83333333,0.719790619,-3.75,1.380561655,2.369438345,-0.43959721,0.536518662,0,1,-1
15.66666667,9.833333333,41.7897238,4.25,5.149127475,-9.399127475,0.273270991,0.729188022,-1,0,-1
8.833333333,-4.833333333,6.093259893,0.25,-1.701006754,1.451006754,-1.324432336,0.461382988,0,0,-1
29,-50.5,-29.21806449,11.5,4.268047326,-15.76804733,-0.147493215,0.447060487,0,0,-1
18.33333333,-18.33333333,6.106541019,1.25,4.818645605,-6.068645605,0.011103703,0.638490992,-1,0,-1
-31.66666667,25.66666667,32.98818414,6.75,3.378630384,-10.12863038,0.676974874,0.631355739,-1,-1,-1
-36.33333333,20.83333333,6.763927063,3.5,1.65007476,-5.15007476,0.639187683,0.61735607,-1,-1,-1
-6.666666667,8.666666667,12.16624032,1.5,6.291392872,-7.791392872,0.12820409,0.608852386,-1,0,-1
-4,3,8.871811219,5.5,7.236942643,-12.73694264,1.191803235,0.557343866,0,0,-1
-19,10.5,7.435275664,3.5,0.586671024,-4.086671024,0.094578544,0.626538465,-1,-1,-1
18.16666667,-3.166666667,10.02949459,3.5,3.598695422,-7.098695422,0.333297043,0.661032913,-1,0,-1
6.333333333,-10.33333333,-36.02148824,11,2.867753749,-13.86775375,-0.003626313,0.32642902,1,0,-1
39.16666667,-39.66666667,14.76833318,-1,4.072712364,-3.072712364,-0.9981591,0.671901792,-1,1,-1
43.16666667,-25.66666667,14.09431197,6.25,2.147935661,-8.397935661,-0.227668119,0.692892924,-1,1,-1
-23.83333333,20.83333333,10.16035991,5.5,7.711563673,-13.21156367,0.530638415,0.578438443,0,-1,-1
-38.66666667,21.16666667,11.02198911,-0.5,8.552933728,-8.052933728,-0.608924112,0.662202358,-1,-1,-1
-34,25,11.61167782,7.5,7.564638101,-15.0646381,0.28239304,0.62929905,-1,-1,-1
-7.166666667,1.166666667,14.75223516,10,3.422445842,-13.42244584,1.087262163,0.73437146,-1,0,-1
11.16666667,-5.666666667,-12.55596699,-1.25,1.16544437,0.08455563,0.397725962,0.579584442,0,0,-1
36.66666667,-31.66666667,-22.6812921,-2.5,2.671079765,-0.171079765,0.345526697,0.338887853,1,1,-1
45,-31.5,-19.07316825,3.75,1.584047512,-5.334047512,-0.093347879,0.371162461,1,1,-1
20.5,-21,-51.77948589,-6.5,0.80312128,5.69687872,-0.07263613,0.330026629,1,0,-1
3,-2.5,-1.889531924,3.5,1.582595785,-5.082595785,1.616073404,0.500443734,0,0,-1
27.66666667,-34.66666667,-20.61251215,9.5,2.030496235,-11.53049623,0.194660785,0.363794289,1,1,-1
-3.833333333,4.833333333,-3.618678863,-0.25,1.025355785,-0.775355785,-0.530363068,0.694148388,-1,0,-1
12.16666667,11.33333333,23.41786281,-1.75,5.982592546,-4.232592546,0.061567721,0.577899242,0,0,-1
-17.83333333,10.83333333,1.118707891,-1,1.539127653,-0.539127653,1.000567019,0.654357098,-1,-1,-1
-28.5,-1.5,-10.66117211,8.5,3.909377776,-12.40937778,0.15763538,0.486715461,0,0,-1
-13.16666667,-1.833333333,4.539132054,2.5,3.292420215,-5.792420215,-0.347884167,0.600161983,-1,-1,-1
-34.33333333,12.33333333,-7.196617758,-9.25,4.179106585,5.070893415,-0.565391362,0.526486784,0,0,-1
1.666666667,-2.666666667,-2.959349496,0.5,2.871030204,-3.371030204,0.038414708,0.490302669,0,0,-1
-27.33333333,12.33333333,23.81711887,-6.25,4.306992286,1.943007714,-0.4497371,0.667728219,-1,-1,-1
